,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class
0,16.64331697709324,20.8806130178211,20.248456731316587,18.384776310850235,19.849433241279208,17.46424919657298,15.652475842498529,17.72004514666935,15.652475842498529,13.038404810405298,15.811388300841896,12.727922061357855,13.892443989449804,10.63014581273465,10.63014581273465,26.627053911388696,16.15549442140351,19.0,10.04987562112089,10.816653826391969,39.395431207184416,12.806248474865697,11.045361017187261,10.198039027185569,10.770329614269007,12.041594578792296,12.083045973594572,10.04987562112089,9.055385138137417,10.0,7.615773105863909,9.219544457292887,19.235384061671343,12.041594578792296,8.0,7.615773105863909,17.08800749063506,11.180339887498949,17.029386365926403,6.0,16.492422502470642,5.0,18.24828759089466,10.0,12.083045973594572,10.44030650891055,10.295630140987,43.289721643826724,12.041594578792296,10.63014581273465,3.605551275463989,6.708203932499369,24.041630560342615,7.211102550927978,8.06225774829855,12.649110640673518,6.324555320336759,12.041594578792296,14.142135623730951,13.0,10.04987562112089,8.246211251235321,15.132745950421556,8.54400374531753,13.45362404707371,7.615773105863909,22.360679774997898,15.033296378372908,17.08800749063506,12.165525060596439,9.486832980505138,11.704699910719626,20.518284528683193,13.0,13.416407864998739,10.816653826391969,6.324555320336759,1.4142135623730951,11.40175425099138,9.848857801796104,9.219544457292887,5.0,10.295630140987,21.95449840010015,23.259406699226016,12.36931687685298,11.045361017187261,13.416407864998739,11.40175425099138,13.038404810405298,15.0,24.351591323771842,14.866068747318506,17.029386365926403,13.892443989449804,14.035668847618199,13.152946437965905,8.48528137423857,12.649110640673518,13.601470508735444,2
1,39.01281840626232,44.0,42.04759208325728,40.44749683231337,39.0,18.681541692269406,34.52535300326414,33.28663395418648,32.802438933713454,33.421549934136806,34.058772731852805,34.828149534535996,41.30375285612676,35.11409973215888,46.52956049652737,40.607881008493905,44.04543109109048,44.40720662234904,45.044422518220834,45.39823785126467,45.27692569068709,46.389654018972806,58.872744118140105,30.083217912982647,56.36488268416781,46.647615158762406,45.803929962395145,36.235341863986875,55.86591089385369,43.278170016764804,43.60045871318328,43.56604182158393,36.359317925395686,32.2490309931942,36.40054944640259,35.4400902933387,28.635642126552707,30.14962686336267,32.01562118716424,35.6931365951495,31.25699921617557,39.44616584663204,42.485291572496,26.870057685088806,29.206163733020468,31.240998703626616,30.479501308256342,30.0,32.64965543462902,28.42534080710379,35.11409973215888,29.068883707497267,39.11521443121589,42.1070065428546,43.04648650006177,45.12205669071391,45.70557952810576,46.69047011971501,48.104053883222775,64.32728814430156,51.419840528729765,51.24451190127583,51.478150704935004,388.10565571761515,50.28916384272063,51.24451190127583,49.24428900898052,48.05205510693585,52.3450093132096,49.36598018878993,49.03060268852505,47.29693436154187,37.12142238654117,37.05401462729781,41.19465984809196,41.048751503547585,37.12142238654117,35.6931365951495,34.48187929913333,33.61547262794322,26.40075756488817,29.68164415931166,27.65863337187866,29.068883707497267,28.844410203711913,29.068883707497267,28.460498941515414,29.614185789921695,26.1725046566048,31.016124838541646,28.861739379323623,26.476404589747453,22.47220505424423,35.11409973215888,32.64965543462902,26.40075756488817,35.805027579936315,38.41874542459709,55.226805085936306,23.769728648009426,2
2,38.05259518088089,44.04543109109048,41.593268686170845,41.012193308819754,42.1070065428546,39.21734310225516,37.69615364994153,36.40054944640259,36.71511950137164,33.37663853655727,60.00833275470999,29.966648127543394,32.802438933713454,36.796738985948195,34.713109915419565,34.058772731852805,39.84971769034255,30.463092423455635,40.19950248448356,41.97618372363071,43.56604182158393,45.39823785126467,39.20459156782532,40.19950248448356,43.01162633521314,35.4400902933387,55.731499172371095,44.01136216933077,44.0,47.07440918375928,44.40720662234904,46.84015371452148,38.07886552931954,59.23681287847955,52.80151512977634,44.94441010848846,55.90169943749474,47.70744176750625,42.05948168962618,45.60701700396552,40.22437072223753,46.010868281309364,55.86591089385369,38.18376618407357,39.824615503479755,43.01162633521314,42.190046219457976,40.311288741492746,36.71511950137164,31.304951684997057,34.0147027033899,37.0,34.20526275297414,35.6931365951495,29.427877939124322,35.12833614050059,41.10960958218893,32.0,27.294688127912362,29.5296461204668,31.400636936215164,29.120439557122072,32.57299494980466,43.382023926967726,32.14031735997639,26.419689627245813,30.0,32.64965543462902,28.0178514522438,31.240998703626616,32.202484376209235,31.38470965295043,33.1058907144937,34.20526275297414,28.0178514522438,37.36308338453881,38.01315561749642,40.01249804748511,41.012193308819754,44.181444068749045,44.04543109109048,44.181444068749045,45.39823785126467,46.84015371452148,47.07440918375928,50.28916384272063,28.284271247461902,46.09772228646444,55.90169943749474,45.5411901469428,44.01136216933077,52.3450093132096,39.01281840626232,39.01281840626232,36.6742416417845,33.734255586866,35.11409973215888,31.622776601683793,32.2490309931942,30.528675044947494,2
3,39.0,45.0,42.95346318982906,41.10960958218893,42.2965719651132,40.85339643163099,39.0,38.3275357934736,38.948684188300895,35.510561809129406,61.84658438426491,31.38470965295043,32.64965543462902,36.124783736376884,33.94112549695428,33.97057550292606,41.43669871020132,30.4138126514911,37.8549864614954,40.162171256046406,41.48493702538308,43.174066289845804,37.107950630558946,38.3275357934736,39.6232255123179,35.35533905932738,52.03844732503075,42.7551166528639,43.56604182158393,46.09772228646444,44.01136216933077,46.389654018972806,38.05259518088089,57.97413216254298,52.20153254455275,45.89117562233506,56.92099788303083,48.84669896727925,44.9221548904324,46.95742752749558,43.08131845707603,46.61544808322666,58.008620049092706,41.88078318274385,42.01190307520001,45.27692569068709,44.598206241955516,43.278170016764804,40.45985664828782,34.828149534535996,37.20215047547655,39.44616584663204,37.12142238654117,38.07886552931954,31.78049716414141,37.64306044943742,45.17742799230607,33.95585369269929,28.284271247461902,28.635642126552707,33.13608305156178,30.0,34.058772731852805,38.01315561749642,36.345563690772494,26.476404589747453,27.202941017470888,31.78049716414141,26.627053911388696,30.528675044947494,31.064449134018133,28.284271247461902,30.4138126514911,28.600699292150182,28.178005607210743,32.202484376209235,30.364452901377952,33.24154027718932,33.61547262794322,33.95585369269929,35.4400902933387,35.90264614203248,38.47076812334269,40.0,40.11234224026316,44.28317965096906,27.073972741361768,45.70557952810576,56.88585061331157,46.52956049652737,44.01136216933077,52.3450093132096,40.01249804748511,40.01249804748511,36.6742416417845,33.734255586866,35.11409973215888,32.28002478313795,33.54101966249684,31.304951684997057,2
4,39.319206502675,44.181444068749045,43.04648650006177,41.012193308819754,39.293765408777,13.892443989449804,36.05551275463989,32.69556544854363,28.319604517012593,26.832815729997478,27.018512172212592,28.42534080710379,27.892651361962706,19.849433241279208,25.495097567963924,22.67156809750927,24.698178070456937,28.319604517012593,28.600699292150182,28.231188426986208,32.202484376209235,36.24913792078372,46.0,27.784887978899608,50.039984012787215,44.04543109109048,45.27692569068709,40.01249804748511,57.87054518492115,48.08326112068523,49.9799959983992,50.53711507397311,47.4236228055175,44.721359549995796,47.80167361086848,46.75467891024384,41.773197148410844,41.773197148410844,44.40720662234904,51.22499389946279,41.677331968349414,27.51363298439521,29.068883707497267,29.120439557122072,29.274562336608895,37.656340767525464,35.22782990761707,42.95346318982906,35.05709628591621,40.19950248448356,35.90264614203248,39.01281840626232,34.0147027033899,30.805843601498726,33.015148038438355,30.479501308256342,35.38361202590826,38.28837943815329,34.0147027033899,51.419840528729765,39.84971769034255,41.0,44.10215414239989,408.94620673139883,46.04345773288535,45.17742799230607,48.373546489791295,50.00999900019995,50.24937810560445,47.042533945356304,45.0,44.10215414239989,37.64306044943742,36.24913792078372,37.107950630558946,38.62641583165593,35.34119409414458,35.84689665786984,35.0,33.97057550292606,27.65863337187866,31.400636936215164,30.886890422961002,31.78049716414141,31.622776601683793,32.7566787083184,33.13608305156178,35.0,30.14962686336267,35.35533905932738,34.539832078341085,31.953090617340916,23.08679276123039,39.35733730830886,37.44329045369811,31.064449134018133,41.10960958218893,42.42640687119285,58.728187440104094,25.059928172283335,2
5,39.45883931389772,45.39823785126467,43.104524124504614,44.10215414239989,45.0111097397076,41.97618372363071,41.23105625617661,40.44749683231337,39.92492955535426,38.118237105091836,63.56886030125127,33.52610922848042,31.827660925679098,35.0,33.421549934136806,35.38361202590826,41.23105625617661,31.38470965295043,37.8549864614954,39.84971769034255,41.23105625617661,42.95346318982906,36.87817782917155,37.8549864614954,40.311288741492746,34.92849839314596,53.23532661682466,43.289721643826724,44.181444068749045,46.389654018972806,44.04543109109048,46.87216658103186,38.3275357934736,57.87054518492115,52.20153254455275,45.60701700396552,57.0087712549569,48.30113870293329,44.01136216933077,46.647615158762406,41.593268686170845,46.09772228646444,56.72741841473134,40.45985664828782,40.311288741492746,44.68780594300866,43.60045871318328,42.43819034784589,38.01315561749642,32.449961479175904,34.9857113690718,37.57658845611187,35.4682957019364,36.68787265568828,30.364452901377952,36.6742416417845,42.5440947723653,33.24154027718932,28.0,28.792360097775937,32.01562118716424,29.274562336608895,33.54101966249684,40.8166632639171,34.0147027033899,26.570660511172846,28.284271247461902,32.7566787083184,26.870057685088806,31.240998703626616,31.827660925679098,29.68164415931166,31.622776601683793,31.78049716414141,28.319604517012593,34.438350715445125,34.23448553724738,36.6742416417845,37.656340767525464,40.049968789001575,40.19950248448356,41.048751503547585,44.0,45.5411901469428,45.17742799230607,48.507731342539614,29.427877939124322,48.76474136094644,58.463663928973865,47.07440918375928,46.17358552246078,55.731499172371095,43.04648650006177,43.04648650006177,40.19950248448356,37.21558813185679,38.07886552931954,34.52535300326414,34.17601498127012,33.24154027718932,2
6,38.05259518088089,44.04543109109048,41.593268686170845,42.01190307520001,42.1070065428546,40.162171256046406,38.62641583165593,37.36308338453881,37.589892258425,34.36568055487916,60.92618484691127,30.870698080866262,32.802438933713454,36.796738985948195,34.713109915419565,34.058772731852805,39.84971769034255,31.38470965295043,41.19465984809196,42.95346318982906,44.553338819890925,46.389654018972806,40.19950248448356,41.19465984809196,43.01162633521314,35.4400902933387,55.731499172371095,44.01136216933077,44.0,47.07440918375928,44.40720662234904,46.84015371452148,37.107950630558946,58.309518948453004,51.894122981316485,44.01136216933077,55.00909015790027,46.87216658103186,41.182520563948,44.82186966202994,39.408120990476064,44.598206241955516,54.45181356024793,37.48332962798263,37.64306044943742,40.80441152620633,40.8166632639171,38.07886552931954,34.48187929913333,29.068883707497267,31.78049716414141,34.785054261852174,32.01562118716424,33.54101966249684,27.294688127912362,33.06055050963308,38.897300677553446,31.016124838541646,25.495097567963924,29.154759474226502,29.614185789921695,27.51363298439521,31.016124838541646,43.46262762420146,30.265491900843113,25.238858928247925,29.154759474226502,31.827660925679098,27.294688127912362,30.23243291566195,31.906112267087632,31.622776601683793,32.31098884280702,33.734255586866,26.92582403567252,36.87817782917155,39.11521443121589,41.012193308819754,41.012193308819754,44.40720662234904,44.181444068749045,43.41658669218482,44.721359549995796,47.43416490252569,47.07440918375928,48.08326112068523,27.16615541441225,44.91102314577124,54.74486277268398,43.41658669218482,41.0,50.24937810560445,37.05401462729781,37.05401462729781,33.95585369269929,31.04834939252005,32.69556544854363,30.083217912982647,30.528675044947494,28.844410203711913,2
7,34.36568055487916,38.2099463490856,38.0,33.83784863137726,32.202484376209235,55.02726596879042,22.67156809750927,25.495097567963924,32.0624390837628,27.16615541441225,23.08679276123039,18.027756377319946,18.384776310850235,23.08679276123039,12.806248474865697,10.198039027185569,2.23606797749979,18.439088914585774,22.02271554554524,10.0,8.06225774829855,19.1049731745428,11.704699910719626,13.92838827718412,12.36931687685298,13.0,13.416407864998739,10.63014581273465,22.47220505424423,11.045361017187261,16.15549442140351,15.264337522473747,23.323807579381203,6.4031242374328485,12.206555615733702,12.649110640673518,14.317821063276353,25.96150997149434,13.152946437965905,15.264337522473747,17.029386365926403,19.72308292331602,19.924858845171276,29.068883707497267,17.029386365926403,15.652475842498529,13.45362404707371,14.866068747318506,17.46424919657298,18.110770276274835,13.152946437965905,17.72004514666935,16.401219466856727,5.385164807134504,26.419689627245813,33.13608305156178,15.620499351813308,13.92838827718412,14.560219778561036,26.1725046566048,20.12461179749811,19.235384061671343,23.259406699226016,24.73863375370596,27.018512172212592,27.0,27.65863337187866,28.178005607210743,34.0,20.615528128088304,50.92150822589606,32.984845004941285,38.897300677553446,38.07886552931954,29.068883707497267,36.069377593742864,18.110770276274835,25.0,29.68164415931166,21.095023109728988,26.90724809414742,36.235341863986875,37.44329045369811,54.91812087098393,38.897300677553446,38.8329756778952,37.48332962798263,36.013886210738214,34.23448553724738,30.4138126514911,26.92582403567252,27.294688127912362,30.083217912982647,23.853720883753127,35.90264614203248,42.7551166528639,61.07372593840988,40.049968789001575,18.027756377319946,55.00909015790027,2
8,39.81205847478876,44.553338819890925,44.28317965096906,43.01162633521314,41.773197148410844,15.556349186104045,40.0,36.05551275463989,32.802438933713454,34.48187929913333,37.0,40.162171256046406,52.23983154643591,43.0,54.230987451824994,45.27692569068709,47.07440918375928,45.39823785126467,45.12205669071391,46.61544808322666,44.384682042344295,43.86342439892262,57.42821606144492,28.284271247461902,53.2634959423431,43.93176527297759,42.80186911806539,31.906112267087632,51.03920062069938,38.91015291668744,38.07886552931954,38.897300677553446,32.01562118716424,27.459060435491963,33.06055050963308,32.01562118716424,26.476404589747453,28.160255680657446,30.675723300355934,32.2490309931942,30.01666203960727,47.12748667179272,50.44799302251776,31.953090617340916,34.48187929913333,33.54101966249684,34.17601498127012,31.064449134018133,37.656340767525464,31.622776601683793,41.10960958218893,34.23448553724738,44.40720662234904,47.29693436154187,46.87216658103186,49.9799959983992,49.24428900898052,49.25444142409901,51.419840528729765,64.77653896280658,50.35871324805669,49.36598018878993,49.49747468305833,404.7381869801761,46.17358552246078,44.10215414239989,45.0111097397076,45.17742799230607,48.16637831516918,48.507731342539614,50.21951811795888,48.507731342539614,37.21558813185679,37.013511046643494,42.2965719651132,42.01190307520001,38.05259518088089,37.48332962798263,35.4400902933387,33.24154027718932,27.313000567495326,30.01666203960727,28.0178514522438,29.698484809834994,29.206163733020468,30.01666203960727,29.154759474226502,30.083217912982647,26.476404589747453,30.14962686336267,29.427877939124322,26.1725046566048,23.259406699226016,34.48187929913333,31.78049716414141,26.570660511172846,35.510561809129406,37.20215047547655,53.907327887774215,26.30589287593181,2
9,39.45883931389772,45.39823785126467,43.104524124504614,43.104524124504614,45.0111097397076,41.97618372363071,40.26164427839479,40.44749683231337,39.56008088970496,38.05259518088089,63.56886030125127,33.24154027718932,31.144823004794873,34.40930106817051,32.802438933713454,34.713109915419565,41.6293165929973,31.906112267087632,38.07886552931954,38.27531841800928,39.293765408777,41.23105625617661,35.17101079013795,36.138621999185304,38.63935817272331,34.0,51.088159097779204,41.593268686170845,42.42640687119285,45.17742799230607,44.0,45.5411901469428,38.118237105091836,58.240879114244144,51.54609587543949,45.12205669071391,57.245087125446844,48.33218389437829,44.27188724235731,47.41307836451879,42.5440947723653,46.400431032480725,57.8013840664737,41.048751503547585,41.86884283091664,45.254833995939045,44.68780594300866,43.41658669218482,39.824615503479755,35.0,37.44329045369811,39.824615503479755,36.6742416417845,38.62641583165593,32.31098884280702,37.36308338453881,44.721359549995796,34.713109915419565,28.160255680657446,28.861739379323623,32.0624390837628,30.01666203960727,33.13608305156178,38.8329756778952,35.22782990761707,27.65863337187866,27.80287754891569,33.1058907144937,25.612496949731394,30.23243291566195,31.400636936215164,28.42534080710379,30.479501308256342,30.01666203960727,28.0178514522438,33.61547262794322,32.55764119219941,34.92849839314596,35.90264614203248,38.118237105091836,39.319206502675,39.11521443121589,42.01190307520001,43.41658669218482,44.10215414239989,47.29693436154187,28.284271247461902,48.08326112068523,57.723478758647246,46.32493928760188,45.27692569068709,54.91812087098393,43.104524124504614,43.104524124504614,40.11234224026316,37.12142238654117,37.8549864614954,34.52535300326414,34.17601498127012,32.31098884280702,2
